DatabaseFingerprint,UnitId,ID_figurine,Type,Nom_datasheet
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,62,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,62,real,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,62,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,62,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,62,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,62,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,62,real,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,62,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,62,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,62,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,62,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,63,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,63,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,63,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,63,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,63,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,63,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,63,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,63,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,63,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,63,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,63,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,63,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,63,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,63,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,63,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,63,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,63,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,63,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,63,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,63,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,63,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,63,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,63,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,63,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,63,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,63,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,63,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,63,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,63,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,63,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,63,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,64,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,64,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,64,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,64,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,64,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,64,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,64,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,64,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,64,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,64,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,64,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,64,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,64,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,64,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,64,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,64,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,64,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,64,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,64,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,64,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,64,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,64,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,64,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,64,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,64,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,64,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,64,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,64,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,64,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,64,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,64,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,65,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,65,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,65,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,65,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,65,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,65,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,65,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,65,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,65,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,65,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,65,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,65,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,65,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,65,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,65,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,65,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,65,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,65,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,65,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,65,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,65,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,65,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,65,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,65,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,65,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,65,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,65,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,65,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,65,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,65,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,65,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,66,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,66,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,66,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,66,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,66,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,66,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,66,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,66,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,66,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,66,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,66,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,66,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,66,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,66,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,66,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,66,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,66,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,66,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,66,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,66,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,66,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,66,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,66,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,66,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,66,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,66,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,66,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,66,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,66,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,66,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,66,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,67,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,67,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,67,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,67,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,67,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,67,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,67,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,67,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,67,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,67,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,67,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,67,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,67,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,67,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,67,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,67,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,67,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,67,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,67,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,67,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,67,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,67,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,67,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,67,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,67,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,67,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,67,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,67,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,67,real,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,67,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,67,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:36,68,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:37,68,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:46,68,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:36,68,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:37,68,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:47,68,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:62,68,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:63,68,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:68,68,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:31,68,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:32,68,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:40,68,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:21,68,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:22,68,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:32,68,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:42,68,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:43,68,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:51,68,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:36,69,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:37,69,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:46,69,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:36,69,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:37,69,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:47,69,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:62,69,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:63,69,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:68,69,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:31,69,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:32,69,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:40,69,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:21,69,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:22,69,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:32,69,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:42,69,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:43,69,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:51,69,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:36,70,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:37,70,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:46,70,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:36,70,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:37,70,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:47,70,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:62,70,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:63,70,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:68,70,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:31,70,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:32,70,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:40,70,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:21,70,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:22,70,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:32,70,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:42,70,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:43,70,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:51,70,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:36,71,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:37,71,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:46,71,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:36,71,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:37,71,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:47,71,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:62,71,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:63,71,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:68,71,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:31,71,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:32,71,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:40,71,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:21,71,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:22,71,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:32,71,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:42,71,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:43,71,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:51,71,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:36,72,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:37,72,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:46,72,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:36,72,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:37,72,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:47,72,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:62,72,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:63,72,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:68,72,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:31,72,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:32,72,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:40,72,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:21,72,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:22,72,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:32,72,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:42,72,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:43,72,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:51,72,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:36,73,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:37,73,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:46,73,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:36,73,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:37,73,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:47,73,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:62,73,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:63,73,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:68,73,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:31,73,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:32,73,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:40,73,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:21,73,proxy,INFILTRATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:22,73,real,INCURSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:32,73,proxy,REIVER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:42,73,proxy,INFILTRATOR SQUAD
